"","DisplayString","age","All","Female","Male","perc_fmle","ISO_Code"
"1221","Germany",93,94446.1039201275,68630.8953159809,25815.2086041466,0.726667299839299,"DEU"
"1222","Germany",94,73884.5256625358,53740.0378086327,20144.487853903,0.727351733353312,"DEU"
"1223","Denmark",1,59564.5281121076,28998.6367396456,30565.891372462,0.486844060697781,"DNK"
"1224","Denmark",2,58645.982805773,28555.7213197238,30090.2614860492,0.486916920026666,"DNK"
"1225","Denmark",3,58330.6517065442,28415.3227127072,29915.3289938369,0.487142212222519,"DNK"
"1226","Denmark",4,59489.2792159324,28985.0032926458,30504.2759232866,0.487230702315906,"DNK"
"1227","Denmark",5,61662.9327283925,30132.7923804701,31530.1403479224,0.48866946554742,"DNK"
"1228","Denmark",6,64886.5442622213,31616.675090049,33269.8691721723,0.487260886668256,"DNK"
"1229","Denmark",7,65937.1285963816,32033.2550252811,33903.8735711005,0.485815134919887,"DNK"
"1230","Denmark",8,67470.9238866354,32708.8381480986,34762.0857385368,0.484784204275251,"DNK"
"1231","Denmark",9,67105.0179100403,32666.3049584897,34438.7129515507,0.486793774532353,"DNK"
"1232","Denmark",10,67525.8886542828,32875.2669322798,34650.621722003,0.486854265637194,"DNK"
"1233","Denmark",11,66853.6053416518,32754.2015635426,34099.4037781092,0.489939194694946,"DNK"
"1234","Denmark",12,66817.6247169994,32655.7461392521,34161.8785777473,0.488729527240198,"DNK"
"1235","Denmark",13,66684.6378340719,32511.5647871217,34173.0730469502,0.487542046310855,"DNK"
"1236","Denmark",14,66167.072741429,32165.7841228692,34001.2886185599,0.486129774073099,"DNK"
"1237","Denmark",15,67393.0122831619,32985.1086380651,34407.9036450968,0.489444046505492,"DNK"
"1238","Denmark",16,69486.3132305003,33976.0284612913,35510.284769209,0.488960010708668,"DNK"
"1239","Denmark",17,69121.2240793881,33811.4643371958,35309.7597421923,0.489161828186986,"DNK"
"1240","Denmark",18,69781.2880440586,33941.3357154818,35839.9523285768,0.486395947493143,"DNK"
"1241","Denmark",19,72184.3826568644,35059.23429276,37125.1483641044,0.485690020505094,"DNK"
"1242","Denmark",20,74000.7109609235,36012.1317924482,37988.5791684752,0.486645754139641,"DNK"
"1243","Denmark",21,77976.0117574001,37983.2570834722,39992.7546739279,0.487114642406259,"DNK"
"1244","Denmark",22,79359.7535389914,38926.1808074648,40433.5727315265,0.490502793564491,"DNK"
"1245","Denmark",23,77849.5107523892,38103.6190420705,39745.8917103187,0.489452260827485,"DNK"
"1246","Denmark",24,79387.7840941072,38825.9764946972,40561.8075994099,0.489067391636381,"DNK"
"1247","Denmark",25,76975.4754275564,37830.335686739,39145.1397408174,0.491459591208918,"DNK"
"1248","Denmark",26,77098.3319226581,37789.5979834702,39308.733939188,0.490148062105665,"DNK"
"1249","Denmark",27,75111.2227342749,36858.785430649,38252.4373036258,0.490722745401794,"DNK"
"1250","Denmark",28,72869.3310973512,35657.3379928571,37211.9931044941,0.489332582801124,"DNK"
"1251","Denmark",29,69896.3438341586,34101.1679738052,35795.1758603534,0.487881999303372,"DNK"
"1252","Denmark",30,69008.9893413264,33691.4576517928,35317.5316895337,0.48821838971081,"DNK"
"1253","Denmark",31,67212.106416398,33043.4308345484,34168.6755818496,0.491629151299544,"DNK"
"1254","Denmark",32,64776.4057408721,31786.0496322069,32990.3561086652,0.490704127045302,"DNK"
"1255","Denmark",33,63365.1036999246,31318.7240558851,32046.3796440395,0.494258230905765,"DNK"
"1256","Denmark",34,64636.3831971057,31719.3134694467,32917.069727659,0.490734659034372,"DNK"
"1257","Denmark",35,64234.3649720268,31883.4808134708,32350.884158556,0.496361734522566,"DNK"
"1258","Denmark",36,67864.609029913,33756.6187715906,34107.9902583224,0.497411231776367,"DNK"
"1259","Denmark",37,68972.0983279703,34295.0056481355,34677.0926798348,0.497230133336799,"DNK"
"1260","Denmark",38,70822.495985824,35210.7928757538,35611.7031100702,0.49716961236161,"DNK"
"1261","Denmark",39,70295.9253227149,35026.3779425929,35269.547380122,0.498270387391497,"DNK"
"1262","Denmark",40,72927.7065259572,36151.5298480531,36776.1766779041,0.495717355860981,"DNK"
"1263","Denmark",41,78776.4159333913,39503.0644799297,39273.3514534616,0.501458006331885,"DNK"
"1264","Denmark",42,77468.572112957,38711.5412378225,38757.0308751345,0.499706399407713,"DNK"
"1265","Denmark",43,77281.5116377704,38550.071898628,38731.4397391423,0.49882657677968,"DNK"
"1266","Denmark",44,80565.1801545661,40302.2609533085,40262.9192012576,0.500244161013327,"DNK"
"1267","Denmark",45,79536.6657992962,39372.229195409,40164.4366038872,0.495019860334118,"DNK"
"1268","Denmark",46,76169.574426014,37912.9796349845,38256.5947910296,0.497744406748795,"DNK"
"1269","Denmark",47,75733.7747717431,37490.3453437092,38243.4294280339,0.495028083001313,"DNK"
"1270","Denmark",48,78288.9535572216,38632.4254044904,39656.5281527312,0.493459468407045,"DNK"
"1271","Denmark",49,83533.7039212575,41417.8259426418,42115.8779786157,0.495821734203047,"DNK"
"1272","Denmark",50,89397.1084426276,44225.5094781426,45171.598964485,0.494708500628129,"DNK"
"1273","Denmark",51,86302.8340022761,42815.5287281414,43487.3052741347,0.496108027310114,"DNK"
"1274","Denmark",52,84051.1111652793,41502.5497924245,42548.5613728548,0.493777526757657,"DNK"
"1275","Denmark",53,82034.615761102,40792.5749254544,41242.0408356476,0.497260510663559,"DNK"
"1276","Denmark",54,77279.0250913468,38426.9700807948,38852.055010552,0.497249674609283,"DNK"
"1277","Denmark",55,74892.1550039137,37345.3338457117,37546.821158202,0.498654816966612,"DNK"
"1278","Denmark",56,74541.2377923738,37121.7360437677,37419.501748606,0.498002678023219,"DNK"
"1279","Denmark",57,71178.772116283,35630.0260747722,35548.7460415108,0.500570956978076,"DNK"
"1280","Denmark",58,71105.292327563,35626.2354186814,35479.0569088816,0.501034933582171,"DNK"
"1281","Denmark",59,70216.188961425,35209.7747692709,35006.4141921541,0.501448103208994,"DNK"
"1282","Denmark",60,70280.0264184121,35342.2375967159,34937.7888216961,0.502877409099221,"DNK"
"1283","Denmark",61,68844.8916130738,34580.1309632889,34264.7606497849,0.502290440918089,"DNK"
"1284","Denmark",62,67033.6298941542,34038.3151002285,32995.3147939257,0.507779679453057,"DNK"
"1285","Denmark",63,67634.3850388878,34238.9293121814,33395.4557267064,0.506235538217654,"DNK"
"1286","Denmark",64,65846.684117679,33443.4611140394,32403.2230036396,0.507898940731326,"DNK"
"1287","Denmark",65,64246.5807000778,32500.6826666001,31745.8980334777,0.50587412298754,"DNK"
"1288","Denmark",66,65627.1770341027,33635.4907547157,31991.686279387,0.512523809110931,"DNK"
"1289","Denmark",67,64609.278605163,33147.6894063139,31461.5891988491,0.513048437034631,"DNK"
"1290","Denmark",68,67189.6992350579,34369.3874107683,32820.3118242896,0.511527627032973,"DNK"
"1291","Denmark",69,70486.6439675867,36127.2802808432,34359.3636867436,0.51254079137966,"DNK"
"1292","Denmark",70,71588.1284310686,36570.9825873384,35017.1458437302,0.510852614655965,"DNK"
"1293","Denmark",71,67902.5613170088,34853.6159259093,33048.9453910995,0.513288677921769,"DNK"
"1294","Denmark",72,63219.9969468595,32780.9160841363,30439.0808627231,0.518521317103049,"DNK"
"1295","Denmark",73,57003.4243478292,29925.4618806774,27077.9624671517,0.524976564531899,"DNK"
"1296","Denmark",74,52394.4553864254,27485.4213543342,24909.0340320912,0.524586450066532,"DNK"
"1297","Denmark",75,45494.9404685563,24130.318980563,21364.6214879933,0.530395660089732,"DNK"
"1298","Denmark",76,42925.0350799009,22965.2046530254,19959.8304268755,0.535007242516584,"DNK"
"1299","Denmark",77,39565.099944671,21221.9884160411,18343.1115286299,0.536381519210581,"DNK"
"1300","Denmark",78,37680.4800849092,20480.239292545,17200.2407923642,0.543523841691901,"DNK"
"1301","Denmark",79,34748.7250181979,19248.4165738697,15500.3084443282,0.55393159213149,"DNK"
"1302","Denmark",80,31652.1355530018,17586.5935954019,14065.5419575999,0.555621075423268,"DNK"
"1303","Denmark",81,28479.1825330845,16048.2522904111,12430.9302426734,0.563508179062644,"DNK"
"1304","Denmark",82,25964.9876213075,14885.4750043968,11079.5126169107,0.573290279259807,"DNK"
"1305","Denmark",83,22973.0744216635,13328.4587112298,9644.61571043366,0.580177405365523,"DNK"
"1306","Denmark",84,20940.5780970602,12480.1451627547,8460.43293430548,0.595979017623528,"DNK"
"1307","Denmark",85,18711.598238822,11266.9039678807,7444.69427094133,0.602134773528037,"DNK"
"1308","Denmark",86,16909.3117560681,10387.5825056075,6521.72925046064,0.614311372068694,"DNK"
"1309","Denmark",87,14852.574387526,9284.39199458108,5568.18239294488,0.625103214590099,"DNK"
"1310","Denmark",88,13401.2120610343,8576.3026853517,4824.90937568259,0.639964702169617,"DNK"
"1311","Denmark",89,11349.6299642759,7499.40566219492,3850.22430208098,0.66076212932052,"DNK"
"1312","Denmark",90,9887.18929901236,6682.60571125863,3204.58358775374,0.675885280352239,"DNK"
"1313","Denmark",91,8252.58580109013,5753.48872384853,2499.0970772416,0.697174057019622,"DNK"
"1314","Denmark",92,6796.10068539911,4862.29767040293,1933.80301499618,0.715454036878705,"DNK"
"1315","Denmark",93,5349.25583015378,3947.71138818599,1401.54444196779,0.737992631784915,"DNK"
"1316","Denmark",94,3983.41780249079,2987.19086355976,996.226938931029,0.749906490273729,"DNK"
"1317","Spain",1,417838.79278286,202975.946432031,214862.846350829,0.485775734417059,"ESP"
"1318","Spain",2,424150.987814214,206109.138137478,218041.849676737,0.485933415361413,"ESP"
"1319","Spain",3,430829.516009692,209377.424093238,221452.091916454,0.485986721690925,"ESP"
"1320","Spain",4,446583.867904975,216955.184679887,229628.683225087,0.485810617606212,"ESP"
"1321","Spain",5,467327.293790106,226959.372431882,240367.921358225,0.485654006191682,"ESP"
"1322","Spain",6,480907.234551622,233521.639803107,247385.594748515,0.48558562447253,"ESP"
"1323","Spain",7,491387.696922962,238204.34382756,253183.353095402,0.484758461229657,"ESP"
"1324","Spain",8,510507.378158331,247762.595518632,262744.782639699,0.485326179638073,"ESP"
"1325","Spain",9,496921.912225684,241461.273061857,255460.639163828,0.485913917501376,"ESP"
"1326","Spain",10,491317.705557192,239018.79460695,252298.910950242,0.486485204794084,"ESP"
"1327","Spain",11,482171.202643743,235243.700420883,246927.50222286,0.487884177095278,"ESP"
"1328","Spain",12,478267.634625294,232566.441970668,245701.192654626,0.486268409429117,"ESP"
"1329","Spain",13,470520.682393263,229781.462837007,240739.219556256,0.488355711949246,"ESP"
"1330","Spain",14,453788.616636236,221037.3226883,232751.293947936,0.487093141134228,"ESP"
"1331","Spain",15,450581.165271653,219903.320774058,230677.844497595,0.488043748214552,"ESP"
"1332","Spain",16,449555.850436091,217923.432015356,231632.418420735,0.484752743855874,"ESP"
"1333","Spain",17,437624.529124605,212881.932809813,224742.596314792,0.486448813177012,"ESP"
"1334","Spain",18,426922.831880336,206332.227229612,220590.604650724,0.483300989831918,"ESP"
"1335","Spain",19,435604.762895577,211715.181152576,223889.581743001,0.486025863779015,"ESP"
"1336","Spain",20,434023.354740338,211669.400921213,222353.953819125,0.487691269627294,"ESP"
"1337","Spain",21,438548.749366685,214030.35108091,224518.398285774,0.488042324576218,"ESP"
"1338","Spain",22,446640.796582458,218592.759369061,228048.037213397,0.489415120700253,"ESP"
"1339","Spain",23,465744.373926356,228654.408074502,237089.965851854,0.490944004641175,"ESP"
"1340","Spain",24,483290.285815468,238665.594734332,244624.691081136,0.493834868482046,"ESP"
"1341","Spain",25,484290.776944876,239278.423698841,245012.353246035,0.494080075627946,"ESP"
"1342","Spain",26,493052.830630993,244959.067048792,248093.763582201,0.496821135242853,"ESP"
"1343","Spain",27,506160.351832584,252212.225528675,253948.126303909,0.498285226441631,"ESP"
"1344","Spain",28,518711.061196199,259478.683376989,259232.37781921,0.500237420768714,"ESP"
"1345","Spain",29,530418.720606326,265684.622129324,264734.098477002,0.500896012541974,"ESP"
"1346","Spain",30,547309.660812447,274812.733547075,272496.927265372,0.502115627082359,"ESP"
"1347","Spain",31,569064.145703604,285149.737441992,283914.408261613,0.501085404158482,"ESP"
"1348","Spain",32,594145.44978329,297413.084088472,296732.365694818,0.500572855008738,"ESP"
"1349","Spain",33,616771.825195882,307857.770991513,308914.05420437,0.499143700174274,"ESP"
"1350","Spain",34,655510.137957699,326105.843038679,329404.29491902,0.497484057309458,"ESP"
"1351","Spain",35,687315.75622099,340442.044610835,346873.711610155,0.495321170116423,"ESP"
"1352","Spain",36,724134.558804111,357846.435147843,366288.123656268,0.494171187933382,"ESP"
